ar,kommun,ljusforhallande,manad,svarighetsgrad,vaderlek
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Gryning/skymning,9,Svår olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Svår olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Mörker,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Svår olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Svår olycka,Regn
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Svår olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Lindrig olycka,Regn
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Mörker,9,Lindrig olycka,Regn
2003,Uppsala,Mörker,9,Lindrig olycka,Regn
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Svår olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,10,Lindrig olycka,Okänt
2003,Uppsala,Dagsljus,10,Lindrig olycka,Okänt
2003,Uppsala,Dagsljus,10,Lindrig olycka,Okänt
2003,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2003,Uppsala,Mörker,10,Svår olycka,Okänt
2003,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2003,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,10,Svår olycka,Uppehållsväder
2003,Uppsala,Gryning/skymning,10,Lindrig olycka,Okänt
2003,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2003,Uppsala,Gryning/skymning,10,Svår olycka,Uppehållsväder
2003,Uppsala,Mörker,10,Svår olycka,Uppehållsväder
2003,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2003,Uppsala,Mörker,10,Lindrig olycka,Okänt
2003,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2003,Uppsala,Dagsljus,10,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Svår olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Svår olycka,Regn
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Regn
2005,Uppsala,Dagsljus,1,Svår olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Svår olycka,Regn
2005,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Svår olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Lindrig olycka,Regn
2005,Uppsala,Mörker,1,Lindrig olycka,Snöblandat regn
2005,Uppsala,Dagsljus,1,Lindrig olycka,Snöfall
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Dödsolycka,Uppehållsväder
2005,Uppsala,Gryning/skymning,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Okänt,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Svår olycka,Uppehållsväder
2005,Uppsala,Mörker,1,Lindrig olycka,Snöblandat regn
2005,Uppsala,Dagsljus,2,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,2,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,2,Svår olycka,Uppehållsväder
2005,Uppsala,Mörker,2,Svår olycka,Snöfall
2005,Uppsala,Dagsljus,2,Lindrig olycka,Snöfall
2005,Uppsala,Dagsljus,2,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,2,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,2,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,2,Lindrig olycka,Uppehållsväder
2006,Uppsala,Okänt,5,Lindrig olycka,Okänt
2006,Uppsala,Dagsljus,5,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Dödsolycka,Uppehållsväder
2006,Uppsala,Mörker,6,Svår olycka,Uppehållsväder
2006,Uppsala,Okänt,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Okänt
2006,Uppsala,Gryning/skymning,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Gryning/skymning,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Svår olycka,Uppehållsväder
2006,Uppsala,Gryning/skymning,6,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Regn
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Regn
2006,Uppsala,Dagsljus,6,Lindrig olycka,Regn
2006,Uppsala,Dagsljus,6,Svår olycka,Uppehållsväder
2006,Uppsala,Mörker,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2004,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Uppsala,Dagsljus,5,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,10,Lindrig olycka,Regn
2007,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Regn
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,10,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Regn
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Okänt
2007,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Uppsala,Okänt,10,Lindrig olycka,Okänt
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,10,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Uppsala,Mörker,10,Lindrig olycka,Okänt
2007,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Okänt
2007,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,10,Svår olycka,Uppehållsväder
2007,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,10,Lindrig olycka,Okänt
2007,Uppsala,Dagsljus,3,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,3,Lindrig olycka,Uppehållsväder
2007,Uppsala,Okänt,3,Lindrig olycka,Okänt
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,4,Lindrig olycka,Okänt
2007,Uppsala,Gryning/skymning,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Gryning/skymning,4,Lindrig olycka,Okänt
2007,Uppsala,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,8,Lindrig olycka,Okänt
2005,Uppsala,Dagsljus,8,Ej personskadeolycka,Uppehållsväder
2005,Uppsala,Okänt,8,Lindrig olycka,Okänt
2005,Uppsala,Mörker,8,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,8,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,8,Lindrig olycka,Okänt
2005,Uppsala,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,8,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Okänt,9,Svår olycka,Okänt
2005,Uppsala,Gryning/skymning,9,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Okänt
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Okänt
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Svår olycka,Uppehållsväder
2005,Uppsala,Mörker,9,Lindrig olycka,Okänt
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,9,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Gryning/skymning,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Okänt,9,Lindrig olycka,Okänt
2005,Uppsala,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,10,Svår olycka,Regn
2005,Uppsala,Mörker,10,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,10,Dödsolycka,Okänt
2005,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,10,Svår olycka,Uppehållsväder
2005,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,10,Lindrig olycka,Uppehållsväder
2005,Uppsala,Dagsljus,10,Lindrig olycka,Uppehållsväder
2005,Uppsala,Mörker,10,Svår olycka,Uppehållsväder
2007,Uppsala,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,4,Lindrig olycka,Snöblandat regn
2007,Uppsala,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Regn
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,5,Lindrig olycka,Okänt
2007,Uppsala,Dagsljus,5,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Gryning/skymning,5,Svår olycka,Uppehållsväder
2007,Uppsala,Gryning/skymning,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Svår olycka,Uppehållsväder
2007,Uppsala,Mörker,5,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,5,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,11,Lindrig olycka,Uppehållsväder
2007,Uppsala,Okänt,11,Lindrig olycka,Okänt
2007,Uppsala,Mörker,11,Svår olycka,Snöblandat regn
2007,Uppsala,Dagsljus,11,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,11,Lindrig olycka,Regn
2007,Uppsala,Mörker,11,Svår olycka,Uppehållsväder
2007,Uppsala,Gryning/skymning,11,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,11,Lindrig olycka,Snöblandat regn
2007,Uppsala,Dagsljus,12,Lindrig olycka,Regn
2007,Uppsala,Gryning/skymning,12,Svår olycka,Uppehållsväder
2007,Uppsala,Mörker,12,Svår olycka,Regn
2007,Uppsala,Dagsljus,12,Lindrig olycka,Okänt
2007,Uppsala,Mörker,12,Svår olycka,Uppehållsväder
2007,Uppsala,Mörker,12,Lindrig olycka,Regn
2007,Uppsala,Mörker,12,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,12,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,12,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,12,Lindrig olycka,Uppehållsväder
2007,Uppsala,Okänt,7,Svår olycka,Okänt
2007,Uppsala,Okänt,7,Lindrig olycka,Okänt
2007,Uppsala,Dagsljus,7,Svår olycka,Uppehållsväder
2007,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,7,Svår olycka,Uppehållsväder
2007,Uppsala,Gryning/skymning,7,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2007,Uppsala,Gryning/skymning,7,Lindrig olycka,Regn
2007,Uppsala,Dagsljus,7,Lindrig olycka,Regn
2007,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,11,Svår olycka,Uppehållsväder
2006,Uppsala,Gryning/skymning,11,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,11,Lindrig olycka,Uppehållsväder
2006,Uppsala,Gryning/skymning,11,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Svår olycka,Regn
2006,Uppsala,Mörker,12,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Lindrig olycka,Regn
2006,Uppsala,Gryning/skymning,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Regn
2006,Uppsala,Mörker,12,Svår olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Regn
2006,Uppsala,Gryning/skymning,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Gryning/skymning,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Svår olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Lindrig olycka,Okänt
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Svår olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Lindrig olycka,Okänt
2006,Uppsala,Dagsljus,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Okänt
2006,Uppsala,Mörker,12,Lindrig olycka,Okänt
2006,Uppsala,Mörker,12,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,12,Svår olycka,Uppehållsväder
2006,Uppsala,Mörker,12,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2007,Uppsala,Dagsljus,1,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,1,Lindrig olycka,Regn
2007,Uppsala,Mörker,1,Lindrig olycka,Uppehållsväder
2007,Uppsala,Mörker,1,Svår olycka,Uppehållsväder
2007,Uppsala,Mörker,1,Lindrig olycka,Regn
2006,Uppsala,Dagsljus,6,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,6,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Okänt,7,Lindrig olycka,Okänt
2006,Uppsala,Gryning/skymning,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Regn
2006,Uppsala,Dagsljus,7,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Okänt,7,Dödsolycka,Okänt
2006,Uppsala,Dagsljus,7,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Gryning/skymning,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Mörker,7,Svår olycka,Regn
2006,Uppsala,Mörker,7,Svår olycka,Uppehållsväder
2006,Uppsala,Mörker,7,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,7,Lindrig olycka,Okänt
2006,Uppsala,Gryning/skymning,8,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,8,Svår olycka,Uppehållsväder
2006,Uppsala,Gryning/skymning,8,Svår olycka,Okänt
2006,Uppsala,Dagsljus,8,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,8,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,8,Svår olycka,Uppehållsväder
2006,Uppsala,Dagsljus,8,Lindrig olycka,Uppehållsväder
2006,Uppsala,Dagsljus,8,Lindrig olycka,Uppehållsväder
